Date Local,County Code,Parameter Name,Units of Measure,Arithmetic Mean,CBSA Name
2019-08-25,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),2.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-28,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),4.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-28,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),2.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-08-31,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),4.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-03,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),9.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-06,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-09,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-09,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-12,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),10.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-12,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-15,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),4.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-15,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),2.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-18,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),10.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-18,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),13.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-21,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-21,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),17.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-24,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-24,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),11.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-27,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.5,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-27,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-30,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),12.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-09-30,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-01,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),14.116667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-02,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),10.308333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-03,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-03,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.620833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-04,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.9875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-05,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.883333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-06,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-06,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),9.804167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-07,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),4.6625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-08,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.7375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-09,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),2.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-09,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.954167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-10,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.830435,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-11,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.983333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-12,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-12,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.333333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-13,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.945833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-14,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.2625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-15,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-15,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.704167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-16,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.8625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-17,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.317391,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-18,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.995833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-18,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),2.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-19,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.554167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-20,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.545833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-21,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),2.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-21,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.0625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-22,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.741667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-23,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.991667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-24,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-24,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.465217,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-25,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.870833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-26,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.191667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-27,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.120833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-27,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-28,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.979167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-29,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.217391,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-30,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),4.0,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-30,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.354167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-10-31,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),4.869565,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-01,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.991667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-02,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.154167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-02,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-03,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.316667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-04,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.4375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-05,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.758333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-05,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-06,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.954167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-07,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.556522,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-08,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.866667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-08,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-09,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.933333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-10,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.3375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-11,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-11,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-12,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.158333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-13,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.133333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-14,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-14,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.075,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-15,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.5875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-16,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.4125,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-17,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.320833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-17,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),1.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-18,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.970833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-19,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.991667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-20,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.804167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-20,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-21,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.186957,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-22,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.929167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-23,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.720833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-23,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-24,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.775,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-25,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.595833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-26,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.666667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-26,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),4.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-27,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.543478,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-28,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.245833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-29,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.6,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-29,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.0875,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-11-30,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.520833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-01,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.445833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-02,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-02,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),9.995833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-03,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.133333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-04,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),10.491667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-05,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),4.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-05,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),12.908333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-06,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.365217,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-07,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.629167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-08,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),3.9,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-08,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.379167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-09,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.383333,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-10,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),10.754167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-11,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-11,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.841667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-12,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.75,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-13,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-14,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.8,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-14,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.9625,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-15,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.5375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-16,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),9.954167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-17,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),10.979167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-17,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.3,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-18,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.236364,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-19,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.979167,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-20,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),11.270833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-20,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-21,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),10.591667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-22,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),10.295833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-23,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),4.2,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-23,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.3375,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-24,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),5.4,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-25,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.65,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-26,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),9.040909,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-27,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),7.491667,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-28,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),9.35,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-29,86,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),8.1,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-29,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),12.045833,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-30,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),10.45,"Miami-Fort Lauderdale-West Palm Beach, FL"
2019-12-31,11,PM10-2.5 - Local Conditions,Micrograms/cubic meter (LC),6.995833,"Miami-Fort Lauderdale-West Palm Beach, FL"
